2000
1933=>[HU: f_id=X9G-10227.03.2290010479, hw_v=H14, l_num=1933, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285058, sw_v=0421]
1894=>[HU: f_id=X9G-10227.03.2290010678, hw_v=H14, l_num=1894, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285680, sw_v=0421]
1927=>[HU: f_id=X9G-10227.03.2290010531, hw_v=H14, l_num=1927, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285213, sw_v=0421]
57 =>[HU: f_id=X9G-10216.03.2290010169, hw_v=H14, l_num= 57, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0241214, sw_v=0421]
364=>[HU: f_id=X9G-10222.03.2290011579, hw_v=H14, l_num=364, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266688, sw_v=0421]
743=>[HU: f_id=X9G-10223.03.2290010040, hw_v=H14, l_num=743, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0267084, sw_v=0421]
756=>[HU: f_id=X9G-10223.03.2290010079, hw_v=H14, l_num=756, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268002, sw_v=0421]
1113=>[HU: f_id=X9G-10227.03.2290010345, hw_v=H14, l_num=1113, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284658, sw_v=0421]
1866=>[HU: f_id=X9G-10227.03.2290010750, hw_v=H14, l_num=1866, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285896, sw_v=0421]
1736=>[HU: f_id=X9G-10227.03.2290010643, hw_v=H14, l_num=1736, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285578, sw_v=0421]
241=>[HU: f_id=X9G-10222.03.2290011489, hw_v=H14, l_num=241, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266529, sw_v=0421]
1573=>[HU: f_id=X9G-10227.03.2290010083, hw_v=H14, l_num=1573, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0283842, sw_v=0421]
620=>[HU: f_id=X9G-10222.03.2290011413, hw_v=H14, l_num=620, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266364, sw_v=0421]
633=>[HU: f_id=X9G-10222.03.2290011369, hw_v=H14, l_num=633, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266268, sw_v=0421]
510=>[HU: f_id=X9G-10222.03.2290011530, hw_v=H14, l_num=510, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266596, sw_v=0421]
679=>[HU: f_id=X9G-10223.03.2290010190, hw_v=H14, l_num=679, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268193, sw_v=0421]
569=>[HU: f_id=X9G-10223.03.2290010160, hw_v=H14, l_num=569, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268133, sw_v=0421]
1675=>[HU: f_id=X9G-10227.03.2290010775, hw_v=H14, l_num=1675, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285961, sw_v=0421]
177=>[HU: f_id=X9G-10216.03.2290010093, hw_v=H14, l_num=177, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0240986, sw_v=0421]
1545=>[HU: f_id=X9G-10227.03.2290010162, hw_v=H14, l_num=1545, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284094, sw_v=0421]
164=>[HU: f_id=X9G-10216.03.2290010039, hw_v=H14, l_num=164, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0240828, sw_v=0421]
1382=>[HU: f_id=X9G-10229.03.2290010170, hw_v=H14, l_num=1382, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290540, sw_v=0421]
1708=>[HU: f_id=X9G-10227.03.2290010661, hw_v=H14, l_num=1708, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285631, sw_v=0421]
37 =>[HU: f_id=X9G-10216.03.2290010118, hw_v=H14, l_num= 37, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0241060, sw_v=0421]
26 =>[HU: f_id=X9G-10216.03.2290010129, hw_v=H14, l_num= 26, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0241092, sw_v=0421]
433=>[HU: f_id=X9G-10222.03.2290011401, hw_v=H14, l_num=433, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266338, sw_v=0421]
446=>[HU: f_id=X9G-10222.03.2290011501, hw_v=H14, l_num=446, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266552, sw_v=0421]
1517=>[HU: f_id=X9G-10227.03.2290010094, hw_v=H14, l_num=1517, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0283879, sw_v=0421]
556=>[HU: f_id=X9G-10223.03.2290010151, hw_v=H14, l_num=556, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268116, sw_v=0421]
1354=>[HU: f_id=X9G-10229.03.2290010024, hw_v=H14, l_num=1354, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290136, sw_v=0421]
323=>[HU: f_id=X9G-10222.03.2290011600, hw_v=H14, l_num=323, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266729, sw_v=0421]
1191=>[HU: f_id=X9G-10227.03.2290010318, hw_v=H14, l_num=1191, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284494, sw_v=0421]
310=>[HU: f_id=X9G-10222.03.2290011720, hw_v=H14, l_num=310, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266995, sw_v=0421]
1977=>[HU: f_id=X9G-10227.03.2290010558, hw_v=H14, l_num=1977, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285291, sw_v=0421]
369=>[HU: f_id=X9G-10222.03.2290011584, hw_v=H14, l_num=369, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266699, sw_v=0421]
702=>[HU: f_id=X9G-10223.03.2290010071, hw_v=H14, l_num=702, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0267935, sw_v=0421]
825=>[HU: f_id=X9G-10223.03.2290010343, hw_v=H14, l_num=825, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0269723, sw_v=0421]
1326=>[HU: f_id=X9G-10229.03.2290010035, hw_v=H14, l_num=1326, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290174, sw_v=0421]
838=>[HU: f_id=X9G-10223.03.2290010290, hw_v=H14, l_num=838, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268485, sw_v=0421]
259=>[HU: f_id=X9G-10222.03.2290011663, hw_v=H14, l_num=259, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266875, sw_v=0421]
1163=>[HU: f_id=X9G-10227.03.2290010313, hw_v=H14, l_num=1163, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284458, sw_v=0421]
1949=>[HU: f_id=X9G-10227.03.2290010555, hw_v=H14, l_num=1949, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285277, sw_v=0421]
1786=>[HU: f_id=X9G-10227.03.2290010603, hw_v=H14, l_num=1786, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285459, sw_v=0421]
246=>[HU: f_id=X9G-10222.03.2290011671, hw_v=H14, l_num=246, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266890, sw_v=0421]
638=>[HU: f_id=X9G-10222.03.2290011372, hw_v=H14, l_num=638, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266274, sw_v=0421]
907=>[HU: f_id=X9G-10224.03.2290010014, hw_v=H14, l_num=907, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0270880, sw_v=0421]
515=>[HU: f_id=X9G-10222.03.2290011423, hw_v=H14, l_num=515, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266387, sw_v=0421]
1135=>[HU: f_id=X9G-10227.03.2290010358, hw_v=H14, l_num=1135, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284703, sw_v=0421]
123=>[HU: f_id=X9G-10216.03.2290010083, hw_v=H14, l_num=123, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0240956, sw_v=0421]
1005=>[HU: f_id=X9G-10227.03.2290010425, hw_v=H14, l_num=1005, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284905, sw_v=0421]
1758=>[HU: f_id=X9G-10227.03.2290010607, hw_v=H14, l_num=1758, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285473, sw_v=0421]
1595=>[HU: f_id=X9G-10227.03.2290010138, hw_v=H14, l_num=1595, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284028, sw_v=0421]
502=>[HU: f_id=X9G-10222.03.2290011529, hw_v=H14, l_num=502, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266595, sw_v=0421]
1800=>[HU: f_id=X9G-10227.03.2290010622, hw_v=H14, l_num=1800, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285515, sw_v=0421]
902=>[HU: f_id=X9G-10224.03.2290010022, hw_v=H14, l_num=902, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0270895, sw_v=0421]
948=>[HU: f_id=X9G-10223.03.2290010249, hw_v=H14, l_num=948, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268348, sw_v=0421]
438=>[HU: f_id=X9G-10222.03.2290011406, hw_v=H14, l_num=438, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266348, sw_v=0421]
1567=>[HU: f_id=X9G-10227.03.2290010115, hw_v=H14, l_num=1567, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0283948, sw_v=0421]
328=>[HU: f_id=X9G-10222.03.2290011598, hw_v=H14, l_num=328, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266727, sw_v=0421]
707=>[HU: f_id=X9G-10223.03.2290010136, hw_v=H14, l_num=707, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268087, sw_v=0421]
315=>[HU: f_id=X9G-10222.03.2290011595, hw_v=H14, l_num=315, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266721, sw_v=0421]
1539=>[HU: f_id=X9G-10227.03.2290010143, hw_v=H14, l_num=1539, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284038, sw_v=0421]
1376=>[HU: f_id=X9G-10229.03.2290010201, hw_v=H14, l_num=1376, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290628, sw_v=0421]
1409=>[HU: f_id=X9G-10227.03.2290010214, hw_v=H14, l_num=1409, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284199, sw_v=0421]
1999=>[HU: f_id=X9G-10227.03.2290010442, hw_v=H14, l_num=1999, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284955, sw_v=0421]
205=>[HU: f_id=X9G-10222.03.2290011710, hw_v=H14, l_num=205, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266970, sw_v=0421]
1348=>[HU: f_id=X9G-10229.03.2290010091, hw_v=H14, l_num=1348, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290306, sw_v=0421]
1185=>[HU: f_id=X9G-10227.03.2290010284, hw_v=H14, l_num=1185, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284363, sw_v=0421]
128=>[HU: f_id=X9G-10216.03.2290010077, hw_v=H14, l_num=128, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0240938, sw_v=0421]
1055=>[HU: f_id=X9G-10227.03.2290010373, hw_v=H14, l_num=1055, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284749, sw_v=0421]
1218=>[HU: f_id=X9G-10229.03.2290010200, hw_v=H14, l_num=1218, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290627, sw_v=0421]
1980=>[HU: f_id=X9G-10227.03.2290010516, hw_v=H14, l_num=1980, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285167, sw_v=0421]
1850=>[HU: f_id=X9G-10227.03.2290010670, hw_v=H14, l_num=1850, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285658, sw_v=0421]
1157=>[HU: f_id=X9G-10227.03.2290010277, hw_v=H14, l_num=1157, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284347, sw_v=0421]
992=>[HU: f_id=X9G-10223.03.2290010276, hw_v=H14, l_num=992, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268428, sw_v=0421]
1027=>[HU: f_id=X9G-10227.03.2290010390, hw_v=H14, l_num=1027, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284796, sw_v=0421]
1822=>[HU: f_id=X9G-10227.03.2290010686, hw_v=H14, l_num=1822, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285708, sw_v=0421]
1589=>[HU: f_id=X9G-10227.03.2290010064, hw_v=H14, l_num=1589, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0283775, sw_v=0421]
1459=>[HU: f_id=X9G-10227.03.2290010167, hw_v=H14, l_num=1459, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284104, sw_v=0421]
1631=>[HU: f_id=X9G-10228.03.2290010050, hw_v=H14, l_num=1631, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0286218, sw_v=0421]
1501=>[HU: f_id=X9G-10227.03.2290010131, hw_v=H14, l_num=1501, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284010, sw_v=0421]
792=>[HU: f_id=X9G-10223.03.2290010116, hw_v=H14, l_num=792, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268043, sw_v=0421]
1398=>[HU: f_id=X9G-10229.03.2290010067, hw_v=H14, l_num=1398, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290238, sw_v=0421]
1268=>[HU: f_id=X9G-10229.03.2290010120, hw_v=H14, l_num=1268, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290393, sw_v=0421]
290=>[HU: f_id=X9G-10222.03.2290011656, hw_v=H14, l_num=290, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266868, sw_v=0421]
1440=>[HU: f_id=X9G-10227.03.2290010189, hw_v=H14, l_num=1440, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284147, sw_v=0421]
572=>[HU: f_id=X9G-10223.03.2290010229, hw_v=H14, l_num=572, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268269, sw_v=0421]
1705=>[HU: f_id=X9G-10227.03.2290010654, hw_v=H14, l_num=1705, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285609, sw_v=0421]
180=>[HU: f_id=X9G-10216.03.2290010088, hw_v=H14, l_num=180, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0240969, sw_v=0421]
1542=>[HU: f_id=X9G-10227.03.2290010161, hw_v=H14, l_num=1542, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284092, sw_v=0421]
951=>[HU: f_id=X9G-10224.03.2290010078, hw_v=H14, l_num=951, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0271555, sw_v=0421]
1412=>[HU: f_id=X9G-10227.03.2290010204, hw_v=H14, l_num=1412, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284181, sw_v=0421]
841=>[HU: f_id=X9G-10224.03.2290010053, hw_v=H14, l_num=841, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0271497, sw_v=0421]
887=>[HU: f_id=X9G-10223.03.2290010299, hw_v=H14, l_num=887, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268537, sw_v=0421]
1179=>[HU: f_id=X9G-10227.03.2290010297, hw_v=H14, l_num=1179, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284406, sw_v=0421]
495=>[HU: f_id=X9G-10222.03.2290011466, hw_v=H14, l_num=495, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266478, sw_v=0421]
1351=>[HU: f_id=X9G-10229.03.2290010025, hw_v=H14, l_num=1351, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290139, sw_v=0421]
777=>[HU: f_id=X9G-10223.03.2290010119, hw_v=H14, l_num=777, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268052, sw_v=0421]
1221=>[HU: f_id=X9G-10229.03.2290010190, hw_v=H14, l_num=1221, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290597, sw_v=0421]
1974=>[HU: f_id=X9G-10227.03.2290010565, hw_v=H14, l_num=1974, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285319, sw_v=0421]
97 =>[HU: f_id=X9G-10216.03.2290010178, hw_v=H14, l_num= 97, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0241240, sw_v=0421]
385=>[HU: f_id=X9G-10222.03.2290011644, hw_v=H14, l_num=385, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266856, sw_v=0421]
372=>[HU: f_id=X9G-10223.03.2290010034, hw_v=H14, l_num=372, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0267075, sw_v=0421]
764=>[HU: f_id=X9G-10223.03.2290010073, hw_v=H14, l_num=764, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0267990, sw_v=0421]
1160=>[HU: f_id=X9G-10227.03.2290010276, hw_v=H14, l_num=1160, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284341, sw_v=0421]
1946=>[HU: f_id=X9G-10227.03.2290010554, hw_v=H14, l_num=1946, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285274, sw_v=0421]
1030=>[HU: f_id=X9G-10227.03.2290010391, hw_v=H14, l_num=1030, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284797, sw_v=0421]
1783=>[HU: f_id=X9G-10227.03.2290010598, hw_v=H14, l_num=1783, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285443, sw_v=0421]
1816=>[HU: f_id=X9G-10227.03.2290010694, hw_v=H14, l_num=1816, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285730, sw_v=0421]
641=>[HU: f_id=X9G-10222.03.2290011446, hw_v=H14, l_num=641, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266438, sw_v=0421]
910=>[HU: f_id=X9G-10224.03.2290010020, hw_v=H14, l_num=910, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0270891, sw_v=0421]
969=>[HU: f_id=X9G-10224.03.2290010033, hw_v=H14, l_num=969, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0271428, sw_v=0421]
198=>[HU: f_id=X9G-10216.03.2290010054, hw_v=H14, l_num=198, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0240873, sw_v=0421]
1002=>[HU: f_id=X9G-10227.03.2290010418, hw_v=H14, l_num=1002, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284884, sw_v=0421]
185=>[HU: f_id=X9G-10216.03.2290010069, hw_v=H14, l_num=185, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0240914, sw_v=0421]
1592=>[HU: f_id=X9G-10227.03.2290010142, hw_v=H14, l_num=1592, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284037, sw_v=0421]
1625=>[HU: f_id=X9G-10227.03.2290010724, hw_v=H14, l_num=1625, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285816, sw_v=0421]
1755=>[HU: f_id=X9G-10227.03.2290010608, hw_v=H14, l_num=1755, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285475, sw_v=0421]
66 =>[HU: f_id=X9G-10216.03.2290010175, hw_v=H14, l_num= 66, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0241230, sw_v=0421]
454=>[HU: f_id=X9G-10222.03.2290011544, hw_v=H14, l_num=454, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266620, sw_v=0421]
577=>[HU: f_id=X9G-10223.03.2290010221, hw_v=H14, l_num=577, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268250, sw_v=0421]
441=>[HU: f_id=X9G-10222.03.2290011494, hw_v=H14, l_num=441, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266539, sw_v=0421]
833=>[HU: f_id=X9G-10223.03.2290010283, hw_v=H14, l_num=833, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268447, sw_v=0421]
1564=>[HU: f_id=X9G-10227.03.2290010120, hw_v=H14, l_num=1564, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0283977, sw_v=0421]
723=>[HU: f_id=X9G-10223.03.2290010105, hw_v=H14, l_num=723, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268032, sw_v=0421]
1434=>[HU: f_id=X9G-10227.03.2290010193, hw_v=H14, l_num=1434, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284156, sw_v=0421]
331=>[HU: f_id=X9G-10222.03.2290011702, hw_v=H14, l_num=331, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266953, sw_v=0421]
710=>[HU: f_id=X9G-10223.03.2290010139, hw_v=H14, l_num=710, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268093, sw_v=0421]
769=>[HU: f_id=X9G-10223.03.2290010094, hw_v=H14, l_num=769, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268021, sw_v=0421]
846=>[HU: f_id=X9G-10224.03.2290010060, hw_v=H14, l_num=846, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0271509, sw_v=0421]
377=>[HU: f_id=X9G-10223.03.2290010031, hw_v=H14, l_num=377, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0267069, sw_v=0421]
600=>[HU: f_id=X9G-10223.03.2290010176, hw_v=H14, l_num=600, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268160, sw_v=0421]
956=>[HU: f_id=X9G-10224.03.2290010080, hw_v=H14, l_num=956, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0271559, sw_v=0421]
1373=>[HU: f_id=X9G-10229.03.2290010180, hw_v=H14, l_num=1373, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290568, sw_v=0421]
1406=>[HU: f_id=X9G-10227.03.2290010222, hw_v=H14, l_num=1406, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284215, sw_v=0421]
1243=>[HU: f_id=X9G-10229.03.2290010018, hw_v=H14, l_num=1243, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290115, sw_v=0421]
1996=>[HU: f_id=X9G-10227.03.2290010515, hw_v=H14, l_num=1996, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285164, sw_v=0421]
1080=>[HU: f_id=X9G-10227.03.2290010445, hw_v=H14, l_num=1080, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284962, sw_v=0421]
46 =>[HU: f_id=X9G-10216.03.2290010139, hw_v=H14, l_num= 46, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0241124, sw_v=0421]
254=>[HU: f_id=X9G-10222.03.2290011660, hw_v=H14, l_num=254, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266872, sw_v=0421]
267=>[HU: f_id=X9G-10223.03.2290010027, hw_v=H14, l_num=267, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0267060, sw_v=0421]
35 =>[HU: f_id=X9G-10216.03.2290010119, hw_v=H14, l_num= 35, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0241063, sw_v=0421]
144=>[HU: f_id=X9G-10216.03.2290010029, hw_v=H14, l_num=144, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0240798, sw_v=0421]
1182=>[HU: f_id=X9G-10227.03.2290010291, hw_v=H14, l_num=1182, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284383, sw_v=0421]
131=>[HU: f_id=X9G-10216.03.2290010006, hw_v=H14, l_num=131, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0240727, sw_v=0421]
1052=>[HU: f_id=X9G-10227.03.2290010371, hw_v=H14, l_num=1052, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284741, sw_v=0421]
1215=>[HU: f_id=X9G-10229.03.2290010193, hw_v=H14, l_num=1215, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290607, sw_v=0421]
1838=>[HU: f_id=X9G-10227.03.2290010738, hw_v=H14, l_num=1838, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285856, sw_v=0421]
1968=>[HU: f_id=X9G-10227.03.2290010504, hw_v=H14, l_num=1968, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285133, sw_v=0421]
400=>[HU: f_id=X9G-10222.03.2290011628, hw_v=H14, l_num=400, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266840, sw_v=0421]
523=>[HU: f_id=X9G-10222.03.2290011475, hw_v=H14, l_num=523, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266504, sw_v=0421]
459=>[HU: f_id=X9G-10222.03.2290011538, hw_v=H14, l_num=459, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266609, sw_v=0421]
536=>[HU: f_id=X9G-10222.03.2290011382, hw_v=H14, l_num=536, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266296, sw_v=0421]
1024=>[HU: f_id=X9G-10227.03.2290010397, hw_v=H14, l_num=1024, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284823, sw_v=0421]
1777=>[HU: f_id=X9G-10227.03.2290010573, hw_v=H14, l_num=1777, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285348, sw_v=0421]
1647=>[HU: f_id=X9G-10227.03.2290010706, hw_v=H14, l_num=1647, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285763, sw_v=0421]
646=>[HU: f_id=X9G-10222.03.2290011449, hw_v=H14, l_num=646, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266445, sw_v=0421]
1484=>[HU: f_id=X9G-10227.03.2290010224, hw_v=H14, l_num=1484, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284220, sw_v=0421]
336=>[HU: f_id=X9G-10222.03.2290011704, hw_v=H14, l_num=336, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266959, sw_v=0421]
15 =>[HU: f_id=X9G-10216.03.2290010062, hw_v=H14, l_num= 15, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0240896, sw_v=0421]
715=>[HU: f_id=X9G-10223.03.2290010165, hw_v=H14, l_num=715, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268140, sw_v=0421]
728=>[HU: f_id=X9G-10223.03.2290010106, hw_v=H14, l_num=728, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268033, sw_v=0421]
659=>[HU: f_id=X9G-10223.03.2290010203, hw_v=H14, l_num=659, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268224, sw_v=0421]
1586=>[HU: f_id=X9G-10227.03.2290010068, hw_v=H14, l_num=1586, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0283792, sw_v=0421]
